Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency,Invoice Amount
28,2023-12-26,45,-16.0,USD,1112.4
28,2023-12-26,45,-16.0,USD,444.96
28,2023-12-26,45,-16.0,USD,1112.4
28,2023-12-26,45,-16.0,USD,4800.0
28,2023-12-26,45,-16.0,USD,4800.0
28,2023-12-26,45,-16.0,USD,3600.0
28,2023-12-26,45,,USD,3600.0
28,2023-12-26,45,-16.0,USD,4800.0
28,2023-12-27,45,-17.0,USD,922.88
28,2023-12-27,45,-17.0,USD,1153.6
28,2023-12-27,45,-17.0,USD,1153.6
28,2023-12-27,45,-17.0,USD,2252.16
28,2023-12-27,45,-17.0,USD,3753.6
28,2023-12-27,45,-17.0,USD,3753.6
28,2023-12-27,45,-17.0,USD,3753.6
28,2023-12-27,45,-17.0,USD,2252.16
28,2023-12-27,45,-17.0,USD,3002.88
28,2023-12-27,45,-17.0,USD,2252.16
28,2023-12-27,45,-17.0,USD,3753.6
28,2023-12-27,45,-17.0,USD,9000.0
28,2023-12-27,45,-17.0,USD,9000.0
28,2023-12-27,45,-17.0,USD,9000.0
28,2023-12-27,45,-17.0,USD,4284.0
28,2023-12-27,45,-17.0,USD,1318.4
28,2023-12-27,45,-17.0,USD,865.2
28,2023-12-27,45,-17.0,USD,1280.0
28,2023-12-27,45,-17.0,USD,1024.0
28,2023-12-27,45,-17.0,USD,1024.0
28,2023-12-27,45,-17.0,USD,1280.0
28,2023-12-27,45,-17.0,USD,1280.0
28,2023-12-27,45,-17.0,USD,1280.0
28,2023-12-27,45,-17.0,USD,988.8
28,2023-12-27,45,-17.0,USD,988.8
28,2023-12-27,45,-17.0,USD,988.8
28,2023-12-27,45,-17.0,USD,988.8
28,2023-12-27,45,-17.0,USD,768.0
28,2023-12-27,45,-17.0,USD,1280.0
28,2023-12-27,45,-17.0,USD,9000.0
28,2023-12-28,45,-11.0,USD,34451.28
28,2023-12-28,45,-11.0,USD,6526.08
28,2023-12-28,45,,USD,16951.35
28,2023-12-28,45,-11.0,USD,20136.7
28,2023-12-28,45,,USD,4241.7
28,2023-12-28,45,-11.0,USD,26134.1
28,2023-12-28,45,-11.0,USD,27294.54
28,2023-12-28,45,-11.0,USD,17269.78
28,2023-12-28,45,,USD,13874.78
28,2023-12-29,45,,USD,21196.51
28,2023-12-31,45,,USD,116897.6
28,2023-12-31,45,-14.0,USD,4284.0
28,2023-12-31,45,-14.0,USD,2570.4
28,2023-12-31,45,-14.0,USD,3427.2
28,2023-12-31,45,-14.0,USD,5100.0
28,2023-12-31,45,-14.0,USD,4800.0
28,2023-12-31,45,-14.0,USD,3840.0
28,2023-12-31,45,-14.0,USD,3600.0
28,2023-12-31,45,-14.0,USD,1440.0
28,2023-12-31,45,-14.0,USD,519.12
28,2023-12-31,45,-14.0,USD,988.8
28,2023-12-31,45,-14.0,USD,988.8
28,2023-12-31,45,-14.0,USD,791.04
28,2023-12-31,45,-14.0,USD,988.8
28,2023-12-31,45,-14.0,USD,988.8
28,2023-12-31,45,-14.0,USD,1112.4
28,2023-12-31,45,-14.0,USD,889.92
28,2023-12-31,45,-14.0,USD,768.0
28,2023-12-31,45,-14.0,USD,1153.6
28,2023-12-31,45,-14.0,USD,922.88
28,2023-12-31,45,,USD,3753.6
28,2023-12-28,45,,USD,16319.4
28,2023-12-31,45,,USD,2465.59
28,2023-12-31,45,,USD,2411.78
28,2023-12-31,45,-14.0,USD,2040.0
28,2023-12-31,45,,USD,47206.75
28,2023-12-31,45,,USD,52385.13
28,2023-12-31,45,-14.0,USD,12854.0
28,2023-12-31,45,-14.0,USD,1647.8
28,2023-12-31,45,,USD,52933.12
28,2023-12-31,45,,USD,42049.3
28,2023-12-31,45,-14.0,USD,47862.76
28,2023-12-31,45,-14.0,USD,17786.37
28,2023-12-31,45,-14.0,USD,30076.39
28,2023-12-31,45,,USD,16663.82
28,2023-12-31,45,,USD,63986.3
28,2023-12-31,45,,USD,16300.0
28,2023-12-31,45,-14.0,USD,47862.76
28,2023-12-31,45,-21.0,USD,104345.6
28,2023-12-31,45,-21.0,USD,3456.0
28,2023-12-31,45,,USD,4800.0
28,2023-12-31,45,,USD,988.8
28,2023-12-31,45,,USD,2880.0
28,2023-12-31,45,,USD,2160.0
28,2023-12-31,45,-21.0,USD,12240.0
28,2023-12-31,45,-21.0,USD,-104345.6
28,2023-12-31,45,-21.0,USD,-3456.0
28,2023-12-31,45,,USD,3427.2
28,2023-12-31,45,,USD,1054.72
28,2023-12-31,45,,USD,3840.0
28,2023-12-31,45,,USD,1024.0
28,2023-12-31,45,,USD,791.04
28,2023-12-31,45,,USD,126609.6
28,2023-12-31,45,,USD,3888.0
28,2023-12-31,45,-21.0,USD,93771.0
28,2024-01-18,45,-18.0,USD,2073233.0
28,2024-01-30,45,,USD,76280.0
28,2024-01-30,45,,USD,227969.6
28,2024-01-30,45,,USD,5630.4
28,2024-01-30,45,,USD,33106.32
28,2024-01-30,45,,USD,75558.4
28,2024-01-30,45,,USD,12240.0
28,2024-01-30,45,,USD,43342.4
28,2024-01-30,45,,USD,20716.8
28,2024-01-30,45,,USD,43294.7
28,2024-01-30,45,,USD,24947.39
28,2024-01-30,45,,USD,12480.0
28,2024-01-30,45,,USD,14144.0
28,2024-01-30,45,,USD,32659.2
28,2024-01-30,45,,USD,71482.33
28,2024-01-30,45,,USD,69258.44
28,2024-01-30,45,,USD,100671.38
28,2024-01-30,45,,USD,51676.92
28,2024-01-30,45,,USD,215444.16
28,2024-01-30,45,,USD,118771.69
28,2024-01-30,45,,USD,40941.81
28,2024-01-30,45,,USD,22617.67
28,2024-01-31,45,,USD,34665.62
28,2024-01-31,45,,USD,34731.76
28,2024-01-31,45,,USD,16951.35
28,2024-01-31,45,,USD,54007.42
28,2024-01-30,45,,USD,6489.79
28,2024-01-30,45,,USD,10244.8
28,2024-01-31,45,,USD,17662.58
28,2024-01-31,45,,USD,7567.97
28,2024-01-31,45,,USD,25932.96
28,2024-01-31,45,,USD,9961.92
28,2024-01-31,45,,USD,10420.19
28,2024-01-31,45,,USD,149387.82
28,2024-01-31,45,,USD,3760.24
28,2024-01-31,45,,USD,98844.91
28,2024-01-31,45,,USD,44811.11
28,2024-01-31,45,,USD,26411.35
28,2024-01-31,45,,USD,13344.3
28,2024-01-31,45,,USD,8634.89
28,2024-01-31,45,,USD,17787.86
28,2024-01-31,45,,USD,134699.2
28,2024-01-31,45,,USD,14054.8
28,2024-01-31,45,,USD,41032.98
28,2024-01-31,45,,USD,49703.68
28,2024-01-31,45,,USD,37456.46
28,2024-01-31,45,,USD,13843.2
28,2024-01-31,45,,USD,71532.8
28,2024-01-31,45,,USD,1153.6
28,2024-01-31,45,,USD,1153.6
28,2024-01-31,45,,USD,922.88
28,2024-01-31,45,,USD,922.88
28,2024-01-31,45,,USD,3002.88
28,2024-01-31,45,,USD,3753.6
28,2024-01-31,45,,USD,3753.6
28,2024-01-31,45,,USD,1501.44
28,2024-01-31,45,,USD,916.48
28,2024-01-31,45,,USD,1145.6
28,2024-01-31,45,,USD,1145.6
28,2024-01-31,45,,USD,916.48
28,2024-01-31,45,,USD,2937.6
28,2024-01-31,45,,USD,3672.0
28,2024-01-31,45,,USD,2937.6
28,2024-01-31,45,,USD,889.92
28,2024-01-31,45,,USD,3495.68
28,2024-01-31,45,,USD,4369.6
28,2024-01-31,45,,USD,3495.68
28,2024-01-31,45,,USD,1086.4
28,2024-01-31,45,,USD,1358.0
28,2024-01-31,45,,USD,1358.0
28,2024-01-31,45,,USD,814.8
28,2024-01-31,45,,USD,3672.0
28,2024-01-31,45,,USD,4369.6
28,2024-01-31,45,,USD,108120.0
28,2024-01-31,45,,USD,3828.8
28,2024-01-31,45,,USD,3063.04
28,2024-01-31,45,,USD,3828.8
28,2024-01-31,45,,USD,4161.6
28,2024-01-31,45,,USD,5202.0
28,2024-01-31,45,,USD,4161.6
28,2024-01-31,45,,USD,5202.0
28,2024-01-31,45,,USD,3916.8
28,2024-01-31,45,,USD,4896.0
28,2024-01-31,45,,USD,791.04
28,2024-01-31,45,,USD,1318.4
28,2024-01-31,45,,USD,1318.4
28,2024-01-31,45,,USD,791.04
28,2024-01-31,45,,USD,1054.72
28,2024-01-31,45,,USD,1318.4
28,2024-01-31,45,,USD,1054.72
28,2024-01-31,45,,USD,1054.72
28,2024-01-31,45,,USD,814.72
28,2024-01-31,45,,USD,1018.4
28,2024-01-31,45,,USD,814.72
28,2024-01-31,45,,USD,814.72
28,2024-01-31,45,,USD,1018.4
28,2024-01-31,45,,USD,1018.4
28,2024-01-31,45,,USD,814.72
28,2024-01-31,45,,USD,3002.88
28,2024-01-31,45,,USD,3753.6
28,2024-01-31,45,,USD,3002.88
28,2024-01-31,45,,USD,3753.6
28,2024-01-31,45,,USD,407.36
28,2024-01-31,45,,USD,1018.4
28,2024-01-31,45,,USD,814.72
28,2024-01-31,45,,USD,611.04
28,2024-01-31,45,,USD,115688.2
28,2024-01-31,45,,USD,-54007.42
28,2024-01-31,45,,USD,46237.48
28,2024-01-31,45,,USD,62981.6
28,2024-01-31,45,,USD,74117.91
28,2024-01-31,45,,USD,36337.6
28,2024-01-31,45,,USD,16663.82
28,2024-01-31,45,,USD,3916.8
28,2024-01-31,45,,USD,4896.0
28,2024-01-31,45,,USD,3916.8
28,2024-01-31,45,,USD,4896.0
28,2024-01-31,45,,USD,3916.8
28,2024-01-31,45,,USD,4896.0
28,2024-01-31,45,,USD,-134699.2
28,2024-01-31,45,,USD,-227969.6
28,2024-01-31,45,,USD,-40941.81
28,2024-01-31,45,,USD,-108120.0
28,2024-01-31,45,,USD,2276.89
29,2023-10-31,30,1.0,USD,123230.45
29,2023-10-31,30,1.0,USD,37478.9
29,2023-11-30,30,-8.0,USD,123440.72
29,2023-11-30,30,-8.0,USD,36296.62
29,2023-12-31,30,2.0,USD,103477.92
29,2023-12-31,30,2.0,USD,32329.02
29,2024-01-31,30,,USD,39242.11
29,2024-01-31,30,,USD,116362.68
30,2023-10-31,30,-9.0,USD,51142.0
30,2023-10-31,30,-8.0,USD,383392.0
30,2023-10-31,30,-9.0,USD,27500.0
30,2023-10-31,30,-9.0,USD,78400.0
30,2023-10-31,30,1.0,USD,14256.0
30,2023-10-31,30,-8.0,USD,172955.0
30,2023-11-30,30,-10.0,USD,172955.0
30,2023-11-30,30,-10.0,USD,383392.0
30,2023-11-30,30,-11.0,USD,51142.0
30,2023-11-30,30,-10.0,USD,13608.0
30,2023-11-30,30,-11.0,USD,78400.0
30,2023-11-30,30,-11.0,USD,27500.0
30,2023-11-30,30,-10.0,USD,1944.0
30,2023-12-29,30,-11.0,USD,383392.0
30,2023-12-29,30,-12.0,USD,51142.0
30,2023-12-29,30,-12.0,USD,12960.0
30,2023-12-29,30,-11.0,USD,172955.0
30,2023-12-31,30,-14.0,USD,1094.96
30,2023-12-31,30,-14.0,USD,78400.0
30,2023-12-31,30,-13.0,USD,27500.0
30,2023-12-31,30,-14.0,USD,7392.0
30,2024-01-30,30,,USD,350000.0
30,2024-01-30,30,,USD,172955.0
30,2024-01-30,30,,USD,14256.0
30,2024-01-30,30,,USD,20160.0
30,2024-01-31,30,,USD,27500.0
30,2024-01-31,30,,USD,7744.0
30,2024-01-31,30,,USD,102096.0
31,2023-10-31,30,5.0,USD,57328.0
31,2023-11-30,30,9.0,USD,49609.0
31,2023-12-31,30,,USD,48377.0
31,2024-01-31,30,,USD,63985.0
32,2023-10-31,30,5.0,USD,885887.2
32,2023-10-31,30,-1.0,USD,9856.0
32,2023-11-30,30,-1.0,USD,908257.1
32,2023-11-30,30,-1.0,USD,9583.2
32,2023-12-31,30,-2.0,USD,826635.6
32,2023-12-31,30,-2.0,USD,7568.0
32,2024-01-31,30,,USD,10445.6
32,2024-01-31,30,,USD,938463.8
33,2023-10-31,30,0.0,USD,10500.0
33,2023-11-30,30,-2.0,USD,10500.0
33,2023-12-29,30,4.0,USD,10500.0
33,2024-01-31,30,,USD,10500.0
34,2023-10-31,30,-17.0,USD,21784.17
34,2023-10-31,30,-17.0,USD,15398.28
34,2023-10-31,30,-17.0,USD,-15398.28
34,2023-10-31,30,-17.0,USD,-21784.17
34,2023-10-31,30,0.0,USD,18585.23
34,2023-10-31,30,0.0,USD,16232.03
34,2023-11-30,30,3.0,USD,17859.5
34,2023-11-30,30,3.0,USD,16140.02
34,2023-11-30,30,3.0,USD,50.96
34,2023-12-31,30,0.0,USD,12233.03
34,2023-12-31,30,0.0,USD,17658.67
34,2024-01-31,30,,USD,14618.41
34,2024-01-31,30,,USD,16441.25
35,2023-10-31,45,,EUR,5520.67
35,2023-10-31,45,,EUR,28895.44
35,2023-11-30,45,,EUR,5718.48
35,2023-11-30,45,,EUR,30863.46
35,2023-12-31,45,,EUR,21388.38
36,2023-10-31,30,-2.0,USD,54000.0
36,2023-10-31,30,-1.0,USD,23500.0
36,2023-10-31,30,-10.0,USD,30500.0
36,2023-10-31,30,-10.0,USD,3944.0
36,2023-10-31,30,-10.0,USD,18304.0
36,2023-10-31,30,-1.0,USD,56056.0
36,2023-10-31,30,-1.0,USD,19600.0
36,2023-10-31,30,-1.0,USD,28372.0
36,2023-10-31,30,-1.0,USD,10948.0
36,2023-10-31,30,-1.0,USD,43936.0
36,2023-10-31,30,-10.0,USD,4104.0
36,2023-10-31,30,-10.0,USD,16800.0
36,2023-10-31,30,1.0,USD,20000.0
36,2023-10-31,30,-1.0,USD,26544.0
36,2023-10-31,30,-10.0,USD,21200.0
36,2023-10-31,30,-10.0,USD,12788.0
36,2023-10-31,30,7.0,USD,16024.0
36,2023-10-31,30,21.0,USD,6404.0
36,2023-10-31,30,-1.0,USD,112372.0
36,2023-10-31,30,26.0,USD,1392.0
36,2023-11-23,30,-5.0,USD,193500.0
36,2023-11-30,30,-15.0,USD,232.0
36,2023-11-30,30,-15.0,USD,16640.0
36,2023-11-30,30,-4.0,USD,54000.0
36,2023-11-30,30,,USD,23500.0
36,2023-11-30,30,-4.0,USD,30500.0
36,2023-11-30,30,-4.0,USD,51704.0
36,2023-11-30,30,-4.0,USD,12824.0
36,2023-11-30,30,-3.0,USD,31136.0
36,2023-11-30,30,-4.0,USD,7256.0
36,2023-11-30,30,-3.0,USD,41744.0
36,2023-11-30,30,6.0,USD,16688.0
36,2023-11-30,30,-12.0,USD,4752.0
36,2023-11-30,30,-4.0,USD,16000.0
36,2023-11-30,30,-4.0,USD,18000.0
36,2023-11-30,30,-11.0,USD,25920.0
36,2023-11-30,30,-12.0,USD,22976.0
36,2023-11-30,30,6.0,USD,110776.0
36,2023-11-30,30,-12.0,USD,14496.0
36,2023-11-30,30,-4.0,USD,13468.0
36,2023-12-31,30,-1.0,USD,54000.0
36,2023-12-31,30,-12.0,USD,23500.0
36,2023-12-31,30,-1.0,USD,30824.0
36,2023-12-31,30,,USD,12184.0
36,2023-12-31,30,-12.0,USD,13136.0
36,2023-12-31,30,-13.0,USD,26896.0
36,2023-12-31,30,-1.0,USD,37536.0
36,2023-12-31,30,-8.0,USD,14600.0
36,2023-12-31,30,-8.0,USD,3456.0
36,2023-12-31,30,-8.0,USD,16000.0
36,2023-12-31,30,,USD,11694.0
36,2023-12-31,30,-1.0,USD,18000.0
36,2023-12-31,30,-12.0,USD,22896.0
36,2023-12-31,30,-12.0,USD,19732.0
36,2023-12-31,30,,USD,105384.0
36,2023-12-31,30,-13.0,USD,-26896.0
36,2023-12-31,30,-1.0,USD,30500.0
36,2023-12-31,30,-1.0,USD,7056.0
36,2023-12-31,30,-1.0,USD,27088.0
36,2023-12-31,30,-1.0,USD,23000.0
36,2024-01-31,30,,USD,54000.0
36,2024-01-31,30,,USD,23500.0
36,2024-01-31,30,,USD,31504.0
36,2024-01-31,30,,USD,9176.0
36,2024-01-31,30,,USD,33896.0
36,2024-01-31,30,,USD,7840.0
36,2024-01-31,30,,USD,16588.0
36,2024-01-31,30,,USD,4536.0
36,2024-01-31,30,,USD,14400.0
36,2024-01-31,30,,USD,19000.0
36,2024-01-31,30,,USD,21192.0
36,2024-01-31,30,,USD,22312.0
36,2024-01-31,30,,USD,13288.0
36,2024-01-31,30,,USD,96000.0
36,2024-01-31,30,,USD,49288.0
36,2024-01-31,30,,USD,8932.0
36,2024-01-31,30,,USD,30500.0
36,2024-01-31,30,,USD,113704.0
37,2023-10-31,45,-15.0,USD,18375.0
37,2023-10-31,45,-15.0,USD,7022.4
37,2023-10-31,45,-15.0,USD,33545.45
37,2023-10-31,45,-15.0,USD,91773.0
37,2023-10-31,45,-15.0,USD,13728.0
37,2023-10-31,45,-15.0,USD,171335.0
37,2023-11-30,45,-9.0,USD,8131.2
37,2023-11-30,45,-9.0,USD,171335.0
37,2023-11-30,45,26.0,USD,12480.0
37,2023-11-30,45,-9.0,USD,18375.0
37,2023-11-30,45,-9.0,USD,91773.0
37,2023-11-30,45,-9.0,USD,33545.45
37,2023-12-31,45,-5.0,USD,91773.0
37,2023-12-31,45,-5.0,USD,7761.6
37,2023-12-31,45,-5.0,USD,11856.0
37,2023-12-31,45,-5.0,USD,18375.0
37,2023-12-31,45,-5.0,USD,33545.45
37,2023-12-31,45,-5.0,USD,171335.0
37,2023-12-31,45,,USD,12953.6
37,2023-12-31,45,,USD,11545.6
37,2024-01-31,45,,USD,188469.0
37,2024-01-31,45,,USD,11840.0
37,2024-01-31,45,,USD,17600.0
37,2024-01-31,45,,USD,36725.0
37,2024-01-31,45,,USD,7392.0
37,2024-01-31,45,,USD,12672.0
38,2023-10-31,30,-2.0,USD,15525.07
38,2023-10-31,30,-2.0,USD,4078.08
38,2023-10-31,30,-2.0,USD,14368.86
38,2023-10-31,30,-2.0,USD,5972.69
38,2023-10-31,30,-2.0,USD,5981.18
38,2023-10-31,30,-2.0,USD,35333.8
38,2023-10-31,30,-2.0,USD,278775.0
38,2023-10-31,30,-2.0,USD,181602.0
38,2023-10-31,30,-2.0,USD,34408.8
38,2023-10-31,30,-2.0,USD,11682.0
38,2023-10-31,30,-2.0,USD,40356.0
38,2023-10-31,30,-2.0,USD,17841.6
38,2023-10-31,30,-2.0,USD,12213.0
38,2023-10-31,30,-2.0,USD,5242.88
38,2023-10-31,30,-2.0,USD,5607.36
38,2023-10-31,30,-2.0,USD,40356.0
38,2023-10-31,30,-2.0,USD,23496.75
38,2023-10-31,30,-2.0,USD,4621.82
38,2023-10-31,30,-2.0,USD,169.92
38,2023-10-31,30,-2.0,USD,31860.0
38,2023-11-30,30,-3.0,USD,278775.0
38,2023-11-30,30,-3.0,USD,34408.8
38,2023-11-30,30,-3.0,USD,11682.0
38,2023-11-30,30,-3.0,USD,40356.0
38,2023-11-30,30,-3.0,USD,17841.6
38,2023-11-30,30,-3.0,USD,6355.01
38,2023-11-30,30,-3.0,USD,3568.32
38,2023-11-30,30,-3.0,USD,40356.0
38,2023-11-30,30,-3.0,USD,5046.62
38,2023-11-30,30,-3.0,USD,22368.38
38,2023-11-30,30,-3.0,USD,14156.46
38,2023-11-30,30,-3.0,USD,5097.6
38,2023-11-30,30,-3.0,USD,14630.11
38,2023-11-30,30,-3.0,USD,6287.04
38,2023-11-30,30,-3.0,USD,5437.44
38,2023-11-30,30,-3.0,USD,6168.1
38,2023-11-30,30,-3.0,USD,32679.87
38,2023-11-30,30,-3.0,USD,12213.0
38,2023-11-30,30,-3.0,USD,181602.0
38,2023-11-30,30,-3.0,USD,31860.0
38,2023-11-30,30,-3.0,USD,2846.46
38,2023-12-14,30,-3.0,USD,6287.04
38,2023-12-14,30,-3.0,USD,13236.77
38,2023-12-14,30,-3.0,USD,4587.84
38,2023-12-14,30,-3.0,USD,21240.0
38,2023-12-14,30,-3.0,USD,5046.62
38,2023-12-19,30,-1.0,USD,278775.0
38,2023-12-19,30,-1.0,USD,181602.0
38,2023-12-19,30,-1.0,USD,34408.8
38,2023-12-19,30,-1.0,USD,40356.0
38,2023-12-19,30,-1.0,USD,17841.6
38,2023-12-19,30,-1.0,USD,23573.22
38,2023-12-19,30,-1.0,USD,5242.88
38,2023-12-19,30,-1.0,USD,5981.18
38,2023-12-19,30,-1.0,USD,13176.93
38,2023-12-19,30,-1.0,USD,3398.4
38,2023-12-19,30,-1.0,USD,9532.51
38,2023-12-19,30,-1.0,USD,40356.0
38,2023-12-20,30,-2.0,USD,11682.0
38,2023-12-20,30,-2.0,USD,12213.0
38,2024-01-31,30,,USD,266562.0
38,2024-01-31,30,,USD,241605.0
38,2024-01-31,30,,USD,64782.0
38,2024-01-31,30,,USD,11682.0
38,2024-01-31,30,,USD,12531.6
38,2024-01-31,30,,USD,41418.0
38,2024-01-31,30,,USD,40086.25
38,2024-01-31,30,,USD,6672.76
38,2024-01-31,30,,USD,6779.81
38,2024-01-31,30,,USD,5326.99
38,2024-01-31,30,,USD,5004.14
38,2024-01-31,30,,USD,14065.13
38,2024-01-31,30,,USD,3568.32
38,2024-01-31,30,,USD,21240.0
38,2024-01-31,30,,USD,10687.97
38,2024-01-31,30,,USD,40356.0
38,2024-01-31,30,,USD,13414.94
38,2024-01-31,30,,USD,-13414.94
38,2024-01-31,30,,USD,13415.12
39,2023-10-31,30,7.0,USD,33260.0
39,2023-11-30,30,9.0,USD,31255.0
39,2023-12-31,30,1.0,USD,30480.0
40,2023-10-31,45,-8.0,EUR,25388.37
40,2023-10-31,45,-8.0,USD,2750.0
40,2023-10-31,45,-8.0,USD,1305.0
40,2023-10-31,45,-8.0,USD,8600.0
40,2023-10-31,45,-8.0,EUR,169833.72
